"Coord1","Coord2","Cost","Length"
"409877.6153845603-1052196.3541633543","419397.6153845603-1070496.354163354","20628.145820698268","20628.145820698268"
"323007.6153845603-939956.3541633545","339667.6153845603-920436.3541633545","25662.930463998066","25662.930463998066"
"553867.6153845603-1004616.3541633543","658587.6153845603-1159556.354163354","187009.8446606486","187009.8446606486"
"578857.6153845603-1179076.3541633538","583617.6153845603-1194936.3541633538","16558.90092971149","16558.90092971149"
"-344582.3846154392-1700016.3541633529","-341012.3846154392-1708556.3541633529","9256.160110974744","9256.160110974744"
"221857.61538456043-1124176.354163354","249227.61538456043-1141256.354163354","32262.103155250123","32262.103155250123"
"193297.61538456043-1113196.354163354","194487.61538456043-1105876.354163354","7416.0973564267615","7416.0973564267615"
"362277.6153845603-1174196.3541633538","394407.6153845603-1168096.354163354","32703.92789864846","32703.92789864846"
"439627.6153845603-1022916.3541633543","494367.6153845603-987536.3541633543","65178.30927540235","65178.30927540235"
"525307.6153845603-842356.3541633545","616937.6153845603-770376.3541633547","116521.14529131597","116521.14529131597"
"534827.6153845603-1227876.3541633538","540777.6153845603-1212016.3541633538","16939.365395433208","16939.365395433208"
"383697.6153845603-1065616.354163354","394407.6153845603-1086356.354163354","23342.058606729614","23342.058606729614"
"616937.6153845603-1646336.3541633529","618127.6153845603-1648776.3541633529","2714.7191383272047","2714.7191383272047"
"551487.6153845603-1041216.3541633543","583617.6153845603-1082696.354163354","52468.34569528547","52468.34569528547"
"-338632.3846154392-2173376.354163352","-281512.3846154393-2212416.354163352","69186.81955401617","69186.81955401617"
"-122052.38461543934-1753696.3541633526","-111342.38461543934-1752476.3541633526","10779.262497963393","10779.262497963393"
"512217.6153845603-1316936.3541633536","546727.6153845603-1294976.3541633536","40904.543757387146","40904.543757387146"
"-633752.3846154391-994856.3541633543","-631372.3846154391-986316.3541633543","8865.438511433036","8865.438511433036"
"362277.6153845603-1174196.3541633538","395597.6153845603-1192496.3541633538","38014.634024280705","38014.634024280705"
"62397.615384560544-2395416.3541633515","67157.61538456054-2394196.3541633515","4913.857954804962","4913.857954804962"
"239707.61538456043-925316.3541633545","277787.6153845604-904576.3541633545","43361.66509718002","43361.66509718002"
"49307.615384560544-886276.3541633545","61207.615384560544-865536.3541633545","23911.45332262345","23911.45332262345"
"256367.61538456043-1273016.3541633538","300397.6153845603-1204696.3541633538","81278.92285211456","81278.92285211456"
"583617.6153845603-1194936.3541633538","619317.6153845603-1192496.3541633538","35783.28660142889","35783.28660142889"
"65967.61538456054-996076.3541633543","70727.61538456054-988756.3541633543","8731.55198117723","8731.55198117723"
"553867.6153845603-1209576.3541633538","576477.6153845603-1225436.3541633538","27617.959736374443","27617.959736374443"
"562197.6153845603-1121736.354163354","563387.6153845603-1103436.354163354","18338.65044107663","18338.65044107663"
"550297.6153845603-1191276.3541633538","551487.6153845603-1188836.3541633538","2714.7191383272047","2714.7191383272047"
"85007.61538456054-886276.3541633545","133797.61538456054-926536.3541633545","63256.080340153865","63256.080340153865"
"258747.61538456043-975336.3541633543","263507.6153845604-978996.3541633543","6004.431696672051","6004.431696672051"
"869217.6153845601-1506036.3541633533","876357.6153845601-1492616.3541633533","15201.184164399825","15201.184164399825"
"536017.6153845603-870416.3541633545","543157.6153845603-764276.3541633547","106379.88155661742","106379.88155661742"
"409877.6153845603-1241296.3541633538","428917.6153845603-1248616.3541633538","20398.62740480349","20398.62740480349"
"950137.6153845601-1340116.3541633536","951327.6153845601-1338896.3541633536","1704.2593699317015","1704.2593699317015"
"839467.6153845601-1518236.354163353","847797.6153845601-1548736.354163353","31617.06659385086","31617.06659385086"
"-294602.3846154393-863096.3541633545","-266042.3846154393-830156.3541633547","43597.21550741498","43597.21550741498"
"563387.6153845603-957036.3541633543","635977.6153845603-1011936.3541633543","91012.73592195765","91012.73592195765"
"10037.615384560544-1798836.3541633526","64777.615384560544-1797616.3541633526","54753.59348937748","54753.59348937748"
"258747.61538456043-975336.3541633543","264697.6153845604-992416.3541633543","18086.705062006182","18086.705062006182"
"75487.61538456054-903356.3541633545","129037.61538456054-908236.3541633545","53771.896935109144","53771.896935109144"
"-341012.3846154392-2173376.354163352","-330302.3846154392-2175816.354163352","10984.429889621037","10984.429889621037"
"262317.6153845604-866756.3541633545","277787.6153845604-904576.3541633545","40861.63604164669","40861.63604164669"
"183777.61538456043-1185176.3541633538","198057.61538456043-1190056.3541633538","15090.818400603726","15090.818400603726"
"-269612.3846154393-2011116.3541633522","-266042.3846154393-2015996.3541633522","6046.428698000167","6046.428698000167"
"240897.61538456043-1176636.3541633538","302777.6153845603-1213236.3541633538","71893.63254141486","71893.63254141486"
"512217.6153845603-1031456.3541633543","518167.6153845603-1046096.3541633543","15802.914288193808","15802.914288193808"
"238517.61538456043-1127836.354163354","249227.61538456043-1142476.354163354","18139.2860940005","18139.2860940005"
"559817.6153845603-1209576.3541633538","571717.6153845603-1232756.3541633538","26056.139391705747","26056.139391705747"
"873977.6153845601-1551176.354163353","884687.6153845601-1552396.354163353","10779.262497963393","10779.262497963393"
"459857.6153845603-1133936.354163354","493177.6153845603-1148576.354163354","36394.39517288342","36394.39517288342"
"298017.6153845603-1202256.3541633538","302777.6153845603-1219336.3541633538","17730.877022866072","17730.877022866072"
"332527.6153845603-617876.3541633552","393217.6153845603-637396.3541633552","63751.91369676678","63751.91369676678"
"136177.61538456054-986316.3541633543","170687.61538456043-957036.3541633543","45257.689954304915","45257.689954304915"
"536017.6153845603-870416.3541633545","544347.6153845603-885056.3541633545","16843.94549979309","16843.94549979309"
"434867.6153845603-1015596.3541633543","451527.6153845603-1024136.3541633543","18721.30337342996","18721.30337342996"
"-651602.384615439-2203876.354163352","-650412.384615439-2195336.354163352","8622.511235133301","8622.511235133301"
"395597.6153845603-1192496.3541633538","396787.6153845603-1182736.3541633538","9832.278474494098","9832.278474494098"
"527687.6153845603-1137596.354163354","544347.6153845603-1152236.354163354","22178.4850699952","22178.4850699952"
"847797.6153845601-1514576.354163353","869217.6153845601-1517016.354163353","21558.524995926786","21558.524995926786"
"443197.6153845603-1070496.354163354","465807.6153845603-1085136.354163354","26935.881273869618","26935.881273869618"
"336097.6153845603-1081476.354163354","357517.6153845603-1096116.354163354","25945.057332756078","25945.057332756078"
"298017.6153845603-941176.3541633545","327767.6153845603-937516.3541633545","29974.29065048913","29974.29065048913"
"442007.6153845603-1002176.3541633543","451527.6153845603-1024136.3541633543","23934.744619485708","23934.744619485708"
"838277.6153845601-1785416.3541633526","846607.6153845601-1792736.3541633526","11089.2425349976","11089.2425349976"
"-398132.3846154392-2158736.354163352","-383852.3846154392-2159956.354163352","14332.02009487846","14332.02009487846"
"339667.6153845603-1077816.354163354","357517.6153845603-1096116.354163354","25563.890548975523","25563.890548975523"
"397977.6153845603-733776.3541633547","405117.6153845603-736216.3541633547","7545.409200301863","7545.409200301863"
"850177.6153845601-2438116.3541633515","909677.6153845601-2394196.3541633515","73954.15066106837","73954.15066106837"
"552677.6153845603-1043656.3541633543","553867.6153845603-1004616.3541633543","39058.132315818686","39058.132315818686"
"-57792.38461543934-1837876.3541633524","-36372.384615439456-1834216.3541633524","21730.43948013926","21730.43948013926"
"336097.6153845603-1091236.354163354","337287.6153845603-1093676.354163354","2714.7191383272047","2714.7191383272047"
"243277.61538456043-926536.3541633545","258747.61538456043-925316.3541633545","15518.0314473196","15518.0314473196"
"741887.6153845601-1230316.3541633538","788297.6153845601-1365736.3541633536","143151.89310658778","143151.89310658778"
"-214872.38461543934-2037956.3541633522","-210112.38461543934-2058696.354163352","21279.21991051341","21279.21991051341"
"419397.6153845603-1241296.3541633538","443197.6153845603-1286436.3541633538","51029.98726239308","51029.98726239308"
"1002497.6153845601-1332796.3541633536","1003687.6153845601-1334016.3541633536","1704.2593699317015","1704.2593699317015"
"834707.6153845601-1545076.354163353","870407.6153845601-1526776.354163353","40117.07865734991","40117.07865734991"
"-183932.38461543934-2061136.354163352","-168462.38461543934-2092856.354163352","35291.34879825366","35291.34879825366"
"411067.6153845603-1176636.3541633538","428917.6153845603-1168096.354163354","19787.725993655662","19787.725993655662"
"-401702.3846154392-2135556.354163352","-373142.3846154392-2144096.354163352","29809.48171303889","29809.48171303889"
"315867.6153845603-1121736.354163354","315867.6153845603-1135156.354163354","13420.0","13420.0"
"967987.6153845601-1354756.3541633536","989407.6153845601-1359636.3541633536","21968.859779242073","21968.859779242073"
"428917.6153845603-1070496.354163354","432487.6153845603-1068056.354163354","4324.176222126013","4324.176222126013"
"570527.6153845603-944836.3541633545","677627.6153845601-1019256.3541633543","130417.58470390378","130417.58470390378"
"414637.6153845603-1104656.354163354","420587.6153845603-1108316.354163354","6985.563685201073","6985.563685201073"
"-333872.3846154392-2218516.354163352","-282702.3846154393-2230716.3541633515","52604.266937198","52604.266937198"
"158787.61538456043-1007056.3541633543","170687.61538456043-957036.3541633543","51416.05196823264","51416.05196823264"
"490797.6153845603-1046096.3541633543","506267.6153845603-1054636.3541633543","17670.667785910075","17670.667785910075"
"400357.6153845603-725236.3541633547","400357.6153845603-736216.3541633547","10980.0","10980.0"
"221857.61538456043-1124176.354163354","245657.61538456043-1133936.354163354","25723.483434402893","25723.483434402893"
"10037.615384560544-1798836.3541633526","12417.615384560544-1762236.3541633526","36677.30088215326","36677.30088215326"
"481277.6153845603-982656.3541633543","491987.6153845603-983876.3541633543","10779.262497963393","10779.262497963393"
"442007.6153845603-1082696.354163354","465807.6153845603-1070496.354163354","26744.71910489994","26744.71910489994"
"226617.61538456043-837476.3541633545","255177.61538456043-926536.3541633545","93527.30724232362","93527.30724232362"
"533637.6153845603-1127836.354163354","549107.6153845603-1130276.354163354","15661.241968630713","15661.241968630713"
"223047.61538456043-917996.3541633545","277787.6153845604-896036.3541633545","58980.583245675014","58980.583245675014"
"941807.6153845601-1358416.3541633536","948947.6153845601-1371836.3541633536","15201.184164399825","15201.184164399825"
"891827.6153845601-1469436.3541633533","896587.6153845601-1456016.3541633533","14239.171324202824","14239.171324202824"
"411067.6153845603-1176636.3541633538","537207.6153845603-1308396.3541633536","182406.13257234512","182406.13257234512"
"325387.6153845603-1024136.3541633543","325387.6153845603-1031456.3541633543","7320.0","7320.0"
"-262472.3846154393-2040396.3541633522","-213682.38461543934-2062356.354163352","53504.25870900357","53504.25870900357"
"408687.6153845603-1054636.3541633543","431297.6153845603-1050976.3541633543","22904.316187129447","22904.316187129447"
"480087.6153845603-1013156.3541633543","487227.6153845603-1009496.3541633543","8023.415731469983","8023.415731469983"
"-336252.3846154392-2327096.3541633515","-302932.3846154393-2327096.3541633515","33319.99999999994","33319.99999999994"
"459857.6153845603-1133936.354163354","505077.6153845603-1174196.3541633538","60545.15670142395","60545.15670142395"
"411067.6153845603-1177856.3541633538","415827.6153845603-1171756.354163354","7737.415589200128","7737.415589200128"
"-126812.38461543934-943616.3541633545","65967.61538456054-996076.3541633543","199790.3401068228","199790.3401068228"
"-194642.38461543934-2234376.3541633515","-187502.38461543934-2252676.3541633515","19643.563831443622","19643.563831443622"
"-262472.3846154393-2037956.3541633522","-255332.38461543928-2048936.3541633522","13097.327971765844","13097.327971765844"
"-308882.3846154392-2026976.3541633522","-266042.3846154393-2015996.3541633522","44224.7215932446","44224.7215932446"
