"Coord1","Coord2","Cost","Length"
"-174132.38461543934-2230656.3541633515","-141132.38461543934-2241656.3541633515","34785.05426185217","34785.05426185217"
"455867.6153845603-1089656.354163354","464867.6153845603-1086656.354163354","9486.832980505138","9486.832980505138"
"853867.6153845601-2455656.3541633515","874867.6153845601-2471656.3541633515","26400.757564888172","26400.757564888172"
"340867.6153845603-1090656.354163354","358867.6153845603-1081656.354163354","20124.611797498106","20124.611797498106"
"965867.6153845601-1483656.3541633533","970867.6153845601-1485656.3541633533","5385.164807134504","5385.164807134504"
"817867.6153845601-1535656.354163353","822867.6153845601-1537656.354163353","5385.164807134504","5385.164807134504"
"-251132.38461543928-898656.3541633545","-250132.38461543928-876656.3541633545","22022.71554554524","22022.71554554524"
"-490132.38461543916-2365656.3541633515","-470132.38461543916-2368656.3541633515","20223.748416156683","20223.748416156683"
"-223132.38461543934-929656.3541633545","-192132.38461543934-886656.3541633545","53009.43312279429","53009.43312279429"
"336867.6153845603-1081656.354163354","340867.6153845603-1078656.354163354","5000.0","5000.0"
"39867.615384560544-879656.3541633545","65867.61538456054-874656.3541633545","26476.404589747453","26476.404589747453"
"875867.6153845601-1492656.3541633533","876867.6153845601-1494656.3541633533","2236.06797749979","2236.06797749979"
"233867.61538456043-1098656.354163354","236867.61538456043-1083656.354163354","15297.058540778355","15297.058540778355"
"134867.61538456054-990656.3541633543","155867.61538456054-1007656.3541633543","27018.51217221259","27018.51217221259"
"408867.6153845603-1107656.354163354","410867.6153845603-1106656.354163354","2236.06797749979","2236.06797749979"
"546867.6153845603-1294656.3541633536","548867.6153845603-1287656.3541633536","7280.1098892805185","7280.1098892805185"
"383867.6153845603-1085656.354163354","395867.6153845603-1068656.354163354","20808.652046684812","20808.652046684812"
"-176132.38461543934-2126656.354163352","-153132.38461543934-2170656.354163352","49648.76634922564","49648.76634922564"
"-184132.38461543934-2061656.354163352","-175132.38461543934-2067656.354163352","10816.653826391968","10816.653826391968"
"-610132.3846154391-2024656.3541633522","-586132.3846154391-2021656.3541633522","24186.77324489565","24186.77324489565"
"277867.6153845604-896656.3541633545","277867.6153845604-904656.3541633545","8000.0","8000.0"
"-255132.38461543928-2240656.3541633515","-252132.38461543928-2238656.3541633515","3605.5512754639894","3605.5512754639894"
"155867.61538456054-1103656.354163354","177867.61538456043-1093656.354163354","24166.091947189037","24166.091947189037"
"97867.61538456054-936656.3541633545","128867.61538456054-908656.3541633545","41773.19714841084","41773.19714841084"
"543867.6153845603-1013656.3541633543","653867.6153845603-1105656.354163354","143401.53416194668","143401.53416194668"
"222867.61538456043-918656.3541633545","260867.61538456043-924656.3541633545","38470.76812334269","38470.76812334269"
"83867.61538456054-930656.3541633545","134867.61538456054-922656.3541633545","51623.63799656123","51623.63799656123"
"958867.6153845601-1498656.3541633533","967867.6153845601-1483656.3541633533","17492.8556845359","17492.8556845359"
"-251132.38461543928-874656.3541633545","-248132.38461543928-891656.3541633545","17262.676501632068","17262.676501632068"
"896867.6153845601-1455656.3541633533","898867.6153845601-1457656.3541633533","2828.42712474619","2828.42712474619"
"465867.6153845603-1070656.354163354","465867.6153845603-1085656.354163354","15000.0","15000.0"
"-349132.3846154392-1699656.3541633529","-345132.3846154392-1699656.3541633529","4000.0","4000.0"
"556867.6153845603-1005656.3541633543","782867.6153845601-1364656.3541633536","424213.3896990987","424213.3896990987"
"536867.6153845603-1214656.3541633538","561867.6153845603-1211656.3541633538","25179.356624028344","25179.356624028344"
"64867.615384560544-996656.3541633543","68867.61538456054-973656.3541633543","23345.235059857503","23345.235059857503"
"545867.6153845603-1006656.3541633543","553867.6153845603-1004656.3541633543","8246.211251235321","8246.211251235321"
"61867.615384560544-2395656.3541633515","63867.615384560544-2397656.3541633515","2828.42712474619","2828.42712474619"
"-208132.38461543934-2075656.354163352","-180132.38461543934-2095656.354163352","34409.301068170505","34409.301068170505"
"410867.6153845603-1106656.354163354","415867.6153845603-1106656.354163354","5000.0","5000.0"
"838867.6153845601-1795656.3541633526","843867.6153845601-1795656.3541633526","5000.0","5000.0"
"891867.6153845601-1577656.354163353","894867.6153845601-1554656.354163353","23194.827009486406","23194.827009486406"
"444867.6153845603-1250656.3541633538","548867.6153845603-1287656.3541633536","110385.6874780421","110385.6874780421"
"470867.6153845603-2293656.3541633515","489867.6153845603-2299656.3541633515","19924.858845171275","19924.858845171275"
"952867.6153845601-1516656.354163353","973867.6153845601-1504656.3541633533","24186.773244895532","24186.773244895532"
"-488132.38461543916-2335656.3541633515","-479132.38461543916-2359656.3541633515","25632.011235952592","25632.011235952592"
"552867.6153845603-1043656.3541633543","790867.6153845601-1363656.3541633536","398803.2096159702","398803.2096159702"
"850867.6153845601-2437656.3541633515","937867.6153845601-2442656.3541633515","87143.55971613737","87143.55971613737"
"961867.6153845601-2454656.3541633515","971867.6153845601-2435656.3541633515","21470.91055358389","21470.91055358389"
"471867.6153845603-1134656.354163354","474867.6153845603-1135656.354163354","3162.2776601683795","3162.2776601683795"
"-33132.384615439456-923656.3541633545","-31132.384615439456-913656.3541633545","10198.03902718557","10198.03902718557"
"-483132.38461543916-2338656.3541633515","-470132.38461543916-2351656.3541633515","18384.776310850237","18384.776310850237"
"987867.6153845601-1382656.3541633536","989867.6153845601-1383656.3541633536","2236.06797749979","2236.06797749979"
"-57132.38461543934-1837656.3541633524","-39132.384615439456-1836656.3541633524","18027.75637731983","18027.75637731983"
"395867.6153845603-635656.3541633552","396867.6153845603-628656.3541633552","7071.067811865475","7071.067811865475"
"340867.6153845603-1078656.354163354","345867.6153845603-1096656.354163354","18681.541692269406","18681.541692269406"
"226867.61538456043-836656.3541633545","243867.61538456043-926656.3541633545","91591.48432032314","91591.48432032314"
"142867.61538456054-833656.3541633545","275867.6153845604-908656.3541633545","152689.22686293218","152689.22686293218"
"410867.6153845603-1106656.354163354","417867.6153845603-1107656.354163354","7071.067811865475","7071.067811865475"
"86867.61538456054-1060656.354163354","87867.61538456054-1071656.354163354","11045.36101718726","11045.36101718726"
"477867.6153845603-982656.3541633543","493867.6153845603-1002656.3541633543","25612.496949731394","25612.496949731394"
"873867.6153845601-2472656.3541633515","875867.6153845601-2472656.3541633515","2000.0","2000.0"
"249867.61538456043-926656.3541633545","275867.6153845604-908656.3541633545","31622.776601683792","31622.776601683792"
"164867.61538456043-1726656.3541633529","268867.6153845604-1779656.3541633526","116726.17529928741","116726.17529928741"
"315867.6153845603-1121656.354163354","334867.6153845603-1137656.354163354","24839.48469674844","24839.48469674844"
"-206132.38461543934-2065656.354163352","-191132.38461543934-2092656.354163352","30886.890422961","30886.890422961"
"160867.61538456043-1093656.354163354","166867.61538456043-1092656.354163354","6082.76253029822","6082.76253029822"
"782867.6153845601-1364656.3541633536","792867.6153845601-1359656.3541633536","11180.339887498949","11180.339887498949"
"264867.6153845604-870656.3541633545","277867.6153845604-904656.3541633545","36400.54944640259","36400.54944640259"
"947867.6153845601-1352656.3541633536","962867.6153845601-1357656.3541633536","15811.388300841896","15811.388300841896"
"339867.6153845603-1040656.3541633543","347867.6153845603-1017656.3541633543","24351.59132377184","24351.59132377184"
"-319132.3846154392-2324656.3541633515","-295132.3846154393-2356656.3541633515","39999.99999999996","39999.99999999996"
"409867.6153845603-1062656.354163354","411867.6153845603-1068656.354163354","6324.555320336759","6324.555320336759"
"249867.61538456043-926656.3541633545","257867.61538456043-861656.3541633545","65490.45732013176","65490.45732013176"
"458867.6153845603-1133656.354163354","501867.6153845603-1178656.3541633538","62241.465278381576","62241.465278381576"
"410867.6153845603-1177656.3541633538","419867.6153845603-1167656.354163354","13453.624047073537","13453.624047073537"
"142867.61538456054-833656.3541633545","257867.61538456043-861656.3541633545","118359.62149314255","118359.62149314255"
"633867.6153845603-2713656.3541633505","635867.6153845603-2713656.3541633505","2000.0","2000.0"
"401867.6153845603-1111656.354163354","406867.6153845603-1123656.354163354","13000.0","13000.0"
"249867.61538456043-977656.3541633543","263867.6153845604-986656.3541633543","16643.316977093236","16643.316977093236"
"909867.6153845601-2192656.354163352","911867.6153845601-2192656.354163352","2000.0","2000.0"
"-122132.38461543934-956656.3541633543","36867.615384560544-958656.3541633543","159012.57811883927","159012.57811883927"
"375867.6153845603-1069656.354163354","396867.6153845603-1080656.354163354","23706.539182259396","23706.539182259396"
"-573132.3846154391-1159656.354163354","-571132.3846154391-1167656.354163354","8246.211251235321","8246.211251235321"
"595867.6153845603-1650656.3541633529","597867.6153845603-1650656.3541633529","2000.0","2000.0"
"298867.6153845603-941656.3541633543","301867.6153845603-942656.3541633543","3162.2776601683795","3162.2776601683795"
"491867.6153845603-983656.3541633543","493867.6153845603-985656.3541633543","2828.42712474619","2828.42712474619"
"873867.6153845601-1550656.354163353","875867.6153845601-1549656.354163353","2236.06797749979","2236.06797749979"
"605867.6153845603-1100656.354163354","653867.6153845603-1105656.354163354","48259.714048054615","48259.714048054615"
"228867.61538456043-1150656.354163354","229867.61538456043-1124656.354163354","26019.223662515375","26019.223662515375"
"-82132.38461543934-1814656.3541633526","-78132.38461543934-1831656.3541633524","17464.249196572753","17464.249196572753"
"-366132.3846154392-1721656.3541633529","-341132.3846154392-1704656.3541633529","30232.43291566195","30232.43291566195"
"658867.6153845603-1160656.354163354","741867.6153845601-1230656.3541633538","108577.16150277611","108577.16150277611"
"-400132.3846154392-2157656.354163352","-374132.3846154392-2156656.354163352","26019.223662515375","26019.223662515375"
"853867.6153845601-1831656.3541633524","854867.6153845601-1800656.3541633526","31016.12483854141","31016.12483854141"
"453867.6153845603-1142656.354163354","500867.6153845603-1155656.354163354","48764.741360946435","48764.741360946435"
"590867.6153845603-1034656.3541633543","658867.6153845603-1160656.354163354","143178.2106327633","143178.2106327633"
"-261132.38461543928-2252656.3541633515","-239132.38461543928-2235656.3541633515","27802.877548915687","27802.877548915687"
"-79132.38461543934-1811656.3541633526","-57132.38461543934-1837656.3541633524","34058.77273185262","34058.77273185262"
"180867.61538456043-993656.3541633543","212867.61538456043-945656.3541633543","57688.82040742383","57688.82040742383"
"52867.615384560544-1073656.354163354","84867.61538456054-1057656.354163354","35777.08763999664","35777.08763999664"
"535867.6153845603-1230656.3541633538","538867.6153845603-1212656.3541633538","18248.28759089466","18248.28759089466"
"761867.6153845601-2627656.354163351","787867.6153845601-2609656.354163351","31622.776601683792","31622.776601683792"
"-29132.384615439456-938656.3541633545","60867.615384560544-966656.3541633543","94254.97334358536","94254.97334358536"
"-260132.38461543928-2031656.3541633522","-213132.38461543934-2062656.354163352","56302.75304103681","56302.75304103681"
"602867.6153845603-1644656.3541633529","617867.6153845603-1649656.3541633529","15811.388300841896","15811.388300841896"
"584867.6153845603-1173656.3541633538","619867.6153845603-1190656.3541633538","38910.15291668744","38910.15291668744"
"-427132.38461543916-1810656.3541633526","-402132.3846154392-1789656.3541633526","32649.65543462897","32649.65543462897"
"445867.6153845603-988656.3541633543","447867.6153845603-980656.3541633543","8246.211251235321","8246.211251235321"
"-191132.38461543934-2058656.354163352","-191132.38461543934-2092656.354163352","34000.0","34000.0"
"853867.6153845601-1831656.3541633524","865867.6153845601-1794656.3541633526","38897.30067755323","38897.30067755323"
"155867.61538456054-1007656.3541633543","215867.61538456043-948656.3541633543","84148.67794564563","84148.67794564563"
"536867.6153845603-1308656.3541633536","547867.6153845603-1292656.3541633536","19416.4878389476","19416.4878389476"
"-665132.384615439-2186656.354163352","-651132.384615439-2203656.354163352","22022.71554554524","22022.71554554524"
