"ID1","ID2","Dist","DistM","BC_d10000_p0.01_beta0_Cvroliki","BC_d20000_p0.01_beta0_Cvroliki","BC_d50000_p0.01_beta0_Cvroliki","CF_beta0_Cvroliki","BC_d542300_p1.0E-10_beta0_Cvroliki"
"4","9","233430.93196917966","233430.93196917966","2.059745706081846E-47","4.538442140296432E-24","4.600051789887417E-10","27.807145649183315","4.9606522100947456E-5"
"4","8","233077.24041613284","233077.24041613284","2.4241077318325956E-47","4.923522856484567E-24","4.752371506612101E-10","27.83340997827557","5.035711536970159E-5"
"4","17","350304.1535580185","350304.1535580185","8.692992169020875E-71","9.323621704585014E-36","9.723751638532001E-15","21.760986704759627","3.47055682671131E-7"
"4","11","5000.0","5000.0","0.10000000000000002","0.316227766016838","0.6309573444801932","50.919178232459","0.8087235885573865"
"4","12","12041.594578792296","12041.594578792296","0.0039055399468803723","0.062494319316881694","0.3298649842360865","43.82774865607731","0.5997265318637797"
"7","25","445588.37507277913","445588.37507277913","7.626494922294116E-90","2.7616109288410118E-45","1.501291465227651E-18","124.81855309123578","6.0779533737387865E-9"
"7","39","433789.11927340826","433789.11927340826","1.7465303838175277E-87","4.1791510906134124E-44","4.450770789107264E-18","54.09795891350828","1.0021627115555268E-8"
"7","10","207711.33815947507","207711.33815947507","2.8690120222259568E-42","1.6938158170904996E-21","4.915259753177294E-9","30.787900820550615","1.4784529921842287E-4"
"7","15","130096.11831257642","130096.11831257642","9.56701241374141E-27","9.781110577915685E-14","6.2539624236512145E-6","39.59318167671635","0.003990528869667291"
"7","24","413208.17997711425","413208.17997711425","2.2822541453501817E-83","4.7772943653810805E-42","2.962598956322256E-17","29.47762032652299","2.404405580321388E-8"
"7","29","316412.70518106484","316412.70518106484","5.2174580247644563E-64","2.284175567850347E-32","2.205422458202219E-13","30.88474605054326","1.4633786615908877E-6"
"7","22","393103.0399271919","393103.0399271919","2.395477050715734E-79","4.894361092845249E-40","1.887462808847243E-16","24.69861786322758","5.63882533467279E-8"
"7","13","311155.90947304777","311155.90947304777","5.872433471676119E-63","7.663180457013993E-32","3.5790158448154063E-13","30.633934921099744","1.8293294016221875E-6"
"7","14","354369.86327846744","354369.86327846744","1.3366796747147451E-71","3.6560630119224494E-36","6.686601922604741E-15","25.100662365353077","2.920300633284965E-7"
"7","9","206021.84350209034","206021.84350209034","6.246421688414548E-42","2.4992842352190654E-21","5.742833960219399E-9","31.008119772135423","1.5884068989283117E-4"
"7","8","205601.55641434187","205601.55641434187","7.580340553461433E-42","2.7532418261862565E-21","5.969497070776569E-9","31.053351965264103","1.617006811229984E-4"
"7","17","323125.36266904185","323125.36266904185","2.3709776831235596E-65","4.8692686135841385E-33","1.1884625284969545E-13","23.289872616398203","1.1004630438328546E-6"
"7","11","22022.71554554524","22022.71554554524","3.9396431986311245E-5","0.006276657708232243","0.13155015925439584","38.081643987451265","0.3925559936388046"
"7","12","39824.615503479756","39824.615503479756","1.084118858908367E-8","1.0412102856331986E-4","0.025527917041918625","23.871278994055228","0.18434653176855542"
"8","39","428780.8297953624","428780.8297953624","1.753210410956269E-86","1.3240885208158362E-43","7.059384030936077E-18","53.33872938152987","1.2396268850104666E-8"
"8","10","4000.0","4000.0","0.15848931924611137","0.39810717055349726","0.6918309709189365","56.64819813040853","0.843801102542561"
"8","15","44553.33881989093","44553.33881989093","1.2283785835278944E-9","3.504823224540568E-5","0.0165145387052947","58.69820817269985","0.15081252737239678"
"8","36","397416.65792968374","397416.65792968374","3.286006468917493E-80","1.8127345279763094E-40","1.2686262189738114E-16","67.39105228253115","4.695108380046452E-8"
"8","33","397045.33746160433","397045.33746160433","3.898813917441184E-80","1.9745414448527496E-40","1.3127635254559177E-16","67.3972965365004","4.7697186590359346E-8"
"8","32","393954.3120718433","393954.3120718433","1.6185927308514103E-79","4.023173785522333E-40","1.7451289259842817E-16","67.90780407019929","5.438652234510193E-8"
"8","24","220617.3157302024","220617.3157302024","7.525525886085036E-45","8.674978896853315E-23","1.4972949878204231E-9","37.00272899203213","8.547154998487402E-5"
"8","29","118072.01192492615","118072.01192492615","2.4299515532682607E-24","1.5588301874380867E-12","1.892864485770214E-5","47.5792881855176","0.006648975195689674"
"8","22","185399.56850003696","185399.56850003696","8.319290698635279E-38","2.8843180647486295E-19","3.837224953247573E-8","29.965574437158867","3.8127300680463987E-4"
"8","13","110476.24178980704","110476.24178980704","8.03066744810346E-23","8.961399136353352E-12","3.810222422187714E-5","48.64667156394082","0.009179532131919152"
"8","14","150283.06624500314","150283.06624500314","8.777821619801432E-31","9.369002945778932E-16","9.742655590139996E-7","31.26787597175202","0.0016934936943295937"
"8","9","1000.0","1000.0","0.6309573444801932","0.7943282347242815","0.9120108393559098","112.0021480018511","0.9584291678696815"
"8","17","173968.38793298052","173968.38793298052","1.608134663896216E-35","4.0101554382545025E-18","1.0996753310982257E-7","19.50266141538646","6.19479267404994E-4"
"8","11","230410.50323281658","230410.50323281658","8.277503126022717E-47","9.098078437792629E-24","6.075469859812945E-10","28.13158974482964","5.6394327087622804E-5"
"8","12","247842.69204477215","247842.69204477215","2.7006082562767488E-50","1.6433527485834405E-25","1.219810361840022E-10","26.3298625172466","2.690210373163091E-5"
"6","25","431529.8367436482","431529.8367436482","4.943478518122971E-87","7.030987496876219E-44","5.480327958627579E-18","128.79166214128497","1.1040245935647508E-8"
"6","39","433278.2016210823","433278.2016210823","2.209834124858057E-87","4.700887283118004E-44","4.665217919903453E-18","54.16954862226553","1.0241405209492242E-8"
"6","10","227800.35118497905","227800.35118497905","2.7537833071476152E-46","1.6594527131399723E-23","7.726555928899157E-10","28.46430573305559","6.300377398944039E-5"
"6","15","150632.0019119439","150632.0019119439","7.474800700321121E-31","8.645692974146792E-16","9.434522477732337E-7","34.80381140854584","0.0016685883918345385"
"6","7","18681.541692269406","18681.541692269406","1.8352349088273046E-4","0.013547084220699687","0.17895273172471282","43.48132636021228","0.45238977939749314"
"6","24","431040.6013358826","431040.6013358826","6.192695598540094E-87","7.869368207512019E-44","5.7329217120717305E-18","28.40784401802437","1.1276602503843524E-8"
"6","29","334619.18653896614","334619.18653896614","1.191688345949561E-67","3.452083929961091E-34","4.12318231490741E-14","29.40579257750326","6.755066125006307E-7"
"6","22","413208.1799771144","413208.1799771144","2.282254145349987E-83","4.7772943653808766E-42","2.96259851571642E-17","23.659614206657583","2.4013214744725542E-8"
"6","13","330255.9613390793","330255.9613390793","8.888075440840835E-67","9.427659009977416E-34","6.16256547368462E-14","29.06745929858196","8.129940755264913E-7"
"6","14","375213.2726863479","375213.2726863479","9.064533591657849E-76","3.010736386942213E-38","9.805485290998117E-16","23.892886037449305","1.2052455991607007E-7"
"6","9","226225.5511652028","226225.5511652028","5.6870856237179135E-46","2.3847611250852598E-23","8.932601369539355E-10","28.633299617841853","6.736058379688133E-5"
"6","8","225869.43130932923","225869.43130932923","6.700600696320642E-46","2.5885518531257283E-23","9.230447311310035E-10","28.661992843017078","6.838686334444622E-5"
"6","17","343233.15690649673","343233.15690649673","2.25615336835512E-69","4.74989828138995E-35","1.8649780458218865E-14","22.17235013948662","4.685847837036927E-7"
"6","11","4000.0","4000.0","0.15848931924611137","0.39810717055349726","0.6918309709189365","62.254722164187655","0.843801102542561"
"6","12","18027.756377319947","18027.756377319947","2.479983118425258E-4","0.015747962148879004","0.19005957111434896","32.14274621236193","0.4651238093717203"
"9","39","426057.50785545324","426057.50785545324","6.144668088251122E-86","2.4788441032568227E-43","9.071930527044862E-18","53.67413392051823","1.3922777540964696E-8"
"9","10","1000.0","1000.0","0.6309573444801932","0.7943282347242815","0.9120108393559098","113.93291245791968","0.9584291678696815"
"9","15","45276.92569068708","45276.92569068708","8.802678934622846E-10","2.9669308948175463E-5","0.015449803933936426","57.879682642545994","0.14624953441878843"
"9","36","394707.4866277549","394707.4866277549","1.1442019259583385E-79","3.382605395192201E-40","1.628172948753724E-16","67.84068099617143","5.2674773964596836E-8"
"9","33","394366.58073421905","394366.58073421905","1.3387018179435198E-79","3.6588274323115046E-40","1.6801063398788784E-16","67.84217102366046","5.344277218582594E-8"
"9","32","391256.9488200808","391256.9488200808","5.605446810938936E-79","7.486953192680542E-40","2.237288793100979E-16","68.36291279187641","6.098607020254341E-8"
"9","24","218233.81956058004","218233.81956058004","2.255464977776668E-44","1.5018205544527176E-22","1.8648642246561557E-9","37.38045644252678","9.457431325476916E-5"
"9","29","115883.56225107987","115883.56225107987","6.65713784634E-24","2.5801429895143408E-12","2.3155678440699654E-5","48.42373625507122","0.007296417500956761"
"9","22","184285.10520386582","184285.10520386582","1.3898852921823504E-37","3.7281165381226355E-19","4.25202482895566E-8","30.11654584752754","3.997484034531964E-4"
"9","13","108300.50784737767","108300.50784737767","2.187250026801419E-22","1.4789354369956177E-11","4.655643164885487E-5","49.565417846823095","0.010067949584198186"
"9","14","150216.51041080672","150216.51041080672","9.051028196340993E-31","9.51368918787081E-16","9.802561677853748E-7","31.24811081833034","0.0016982861663703843"
"9","17","176207.264322445","176207.264322445","5.735181091102305E-36","2.394823812121114E-18","8.947659052615554E-8","19.233583284904245","5.633028523779149E-4"
"9","11","230841.9372644403","230841.9372644403","6.785979559002344E-47","8.237705723684444E-24","5.838785346659367E-10","28.095143990346518","5.5370670801209474E-5"
"9","12","248211.6032743026","248211.6032743026","2.2786590368029466E-50","1.5095227844596936E-25","1.179059899535154E-10","26.305681816908965","2.6483996879711565E-5"
"10","39","421390.55518604064","421390.55518604064","5.270950804133487E-85","7.260131406616196E-43","1.394369236641229E-17","54.26000984152401","1.6965532165515536E-8"
"10","15","47507.89408087881","47507.89408087881","3.1508025176764334E-10","1.775050004274931E-5","0.012580104154062632","55.384232488688816","0.13303180522507976"
"10","36","389082.2535145998","389082.2535145998","1.5259816002496004E-78","1.2353062779123242E-39","2.7334419763432093E-16","68.79905725284819","6.68854810296173E-8"
"10","33","388785.28778748726","388785.28778748726","1.7496147949977483E-78","1.3227300537138136E-39","2.809237703108506E-16","68.79365115132558","6.773418291495341E-8"
"10","32","385648.8039654723","385648.8039654723","7.41718663190775E-78","2.7234512354561723E-39","3.750143125978883E-16","69.33437588326117","7.7393241851723E-8"
"10","24","213122.03077110497","213122.03077110497","2.3746184936028607E-43","4.873005739379814E-22","2.9861991613240708E-9","38.230606948086795","1.1749908064348258E-4"
"10","29","111139.55191559803","111139.55191559803","5.916837158056252E-23","7.692097996032195E-12","3.584412006421509E-5","50.390180808907786","0.008924607434863532"
"10","22","181400.11025354947","181400.11025354947","5.247808145433312E-37","7.244175691846045E-19","5.546200809137062E-8","30.542420527320818","4.5184135866637543E-4"
"10","13","103585.71330062808","103585.71330062808","1.9180385862853182E-21","4.379541741193156E-11","7.18739425194942E-5","51.71183211837555","0.01229933806489038"
"10","14","149264.86525636233","149264.86525636233","1.402900754291612E-30","1.1844411147421436E-15","1.0700532483853273E-6","31.387511410871557","0.0017683131949738416"
"10","17","178474.08775505758","178474.08775505758","2.0192144662458545E-36","1.4209906636730076E-18","7.261669680482649E-8","18.950309560364364","5.11613235335941E-4"
"10","11","232544.6193744327","232544.6193744327","3.097962276555554E-47","5.5659341323407284E-24","4.991317828770461E-10","27.91782781605947","5.1508910566046814E-5"
"10","12","249803.92310770415","249803.92310770415","1.0944990235700996E-50","1.0461830736396473E-25","1.0182234053118207E-10","26.164291690982726","2.4752620621953202E-5"
"12","25","424378.3689115171","424378.3689115171","1.331454156265123E-85","3.648909640242031E-43","1.058925147180142E-17","130.91077822986568","1.4957246690265683E-8"
"12","39","441367.1940686113","441367.1940686113","5.327962828981337E-89","7.299289574322516E-45","2.2146863924585628E-18","53.18778571303435","7.264382574004995E-9"
"12","15","172513.7675665332","172513.7675665332","3.1422916161748543E-35","5.605614699722818E-18","1.257330056045035E-7","30.699785534159652","6.589461781620615E-4"
"12","24","452624.568489161","452624.568489161","2.9859759273838047E-91","5.464408410234181E-46","7.852669601216159E-19","27.13730091886264","4.509936170160381E-9"
"12","29","356349.5474951517","356349.5474951517","5.371437180378602E-72","2.3176361190615327E-36","5.572089713782142E-15","27.72448562774623","2.6848636153981026E-7"
"12","22","435214.889451176","435214.889451176","9.057787125698426E-88","3.009615777088236E-44","3.903052760022343E-18","22.553845989540896","9.432939932853572E-9"
"12","13","352210.16453248396","352210.16453248396","3.613824796485038E-71","6.011509624449617E-36","8.158182544440428E-15","27.369220480837534","3.200754462946338E-7"
"12","14","396913.08872346306","396913.08872346306","4.14364227549368E-80","2.0355938385379535E-40","1.328851500280411E-16","22.689801174412743","4.796577068261953E-8"
"12","17","362667.8921547919","362667.8921547919","2.926992226531694E-73","5.410168413766519E-37","3.113754110117189E-15","21.11919308976783","2.0531094112920887E-7"
"11","25","435790.0870832191","435790.0870832191","6.949964453759127E-88","2.6362785235553407E-44","3.701660077643142E-18","127.53409702679097","9.213397867901414E-9"
"11","39","442108.5839474271","442108.5839474271","3.78689453783562E-89","6.15377488850187E-45","2.0685053195505206E-18","53.09849202897694","7.039267918221469E-9"
"11","15","154841.85480676682","154841.85480676682","1.0755461218359228E-31","3.279551984396532E-16","6.402149446359225E-7","33.911216776129585","0.0013954671701327396"
"11","24","437476.8565307189","437476.8565307189","3.196161338364246E-88","1.7877811214922942E-44","3.1690260074738376E-18","28.004661680391887","8.580130011660666E-9"
"11","29","340834.2705773576","340834.2705773576","6.809980753899365E-69","8.252260753211429E-35","2.3261042613400407E-14","28.88916982655034","5.188282228824121E-7"
"11","22","417929.4198785237","417929.4198785237","2.594872504799087E-84","1.6108607962201723E-42","1.917887836721774E-17","23.407636369782168","1.9651275550265928E-8"
"11","13","335882.4199031552","335882.4199031552","6.6606408925879516E-68","2.580821747542428E-34","3.670313861321295E-14","28.600218919188684","6.40229393900864E-7"
"11","14","378846.9347902919","378846.9347902919","1.7006425540599375E-76","1.3040868659947226E-38","7.016533586039138E-16","23.68056710917403","1.0329300344907966E-7"
"11","17","344106.0882925494","344106.0882925494","1.509323525978249E-69","3.8850013204351023E-35","1.7209033035998037E-14","22.136147770155485","4.5153492376122267E-7"
"11","12","14142.13562373095","14142.13562373095","0.00148447495625071","0.03852888470032204","0.27184075958900206","39.175168302984375","0.5485539315387882"
"13","39","416803.3109273483","416803.3109273483","4.358507669465117E-84","2.0877039228456502E-42","2.1274901738627117E-17","52.5626358083599","2.0613710989883918E-8"
"13","15","155322.24567009028","155322.24567009028","8.620865431722399E-32","2.936131031088769E-16","6.125057544125773E-7","41.20962386344872","0.0013672918554727118"
"13","44","486037.0356258863","486037.0356258863","6.202872792594551E-98","2.4905567234384967E-49","3.618615009874473E-20","121.56789803259588","1.1133874528548762E-9"
"13","36","285686.8915438714","285686.8915438714","7.288223651395527E-58","2.699671026513328E-29","3.737010673321516E-12","81.43816943566068","5.394361431915885E-6"
"13","33","284548.7655921209","284548.7655921209","1.2309683353984287E-57","3.508515833509133E-29","4.150012227557116E-12","81.68383224934078","5.661441954758224E-6"
"13","32","281937.9364328251","281937.9364328251","4.0964976818555505E-57","6.400388802139719E-29","5.278159897628948E-12","82.41389669622205","6.325147985688512E-6"
"13","24","104120.12293500233","104120.12293500233","1.4995999352571456E-21","3.872466830403E-11","6.842189254944658E-5","42.203569194457856","0.012023398377362403"
"13","29","1000.0","1000.0","0.6309573444801932","0.7943282347242815","0.9120108393559098","268.13196681007196","0.9584291678696815"
"13","22","87863.53054595519","87863.53054595519","2.674815867245424E-18","1.6354864313853002E-9","3.058149962956063E-4","21.196132401038945","0.023977198626400433"
"13","14","94810.33698916993","94810.33698916993","1.0912709697861714E-19","3.3034390713106416E-10","1.6128223028575263E-4","29.35483210612699","0.017852518174747794"
"13","17","185283.56645962934","185283.56645962934","8.775799816966588E-38","2.9623976466650437E-19","3.878442361012058E-8","27.600600138960825","3.8315556213061873E-4"
"16","21","33526.10922848042","33526.10922848042","1.9714154432023692E-7","4.440062435599717E-4","0.04559903279040116","52.50384703849969","0.24086810045274587"
"16","20","31016.124838541644","31016.124838541644","6.262893581770383E-7","7.913844566182977E-4","0.05745859555710483","56.24664396844837","0.2679559125139557"
"16","43","528781.618439975","528781.618439975","1.7525737881332383E-106","1.3238480985873108E-53","7.05887127811758E-22","29.19308827544736","1.7753282212690726E-10"
"16","46","465894.8379194597","465894.8379194597","6.622659339473686E-94","2.57345280498277E-47","2.313164311614915E-19","32.59916196686649","2.563949683506238E-9"
"16","41","415409.436580345","415409.436580345","8.281570130508722E-84","2.8777717300906134E-42","2.4189257448852536E-17","35.97509928678542","2.187052757882709E-8"
"16","38","524626.5338314481","524626.5338314481","1.187663018793866E-105","3.4462487124319195E-53","1.0349959414318614E-21","27.639904423211505","2.117914763730101E-10"
"16","40","313129.3662370231","313129.3662370231","2.366610312359106E-63","4.8647819194277415E-32","2.984182302722054E-13","43.16238693029985","1.68229213878367E-6"
"16","42","407207.5637804385","407207.5637804385","3.618155633378214E-82","1.9021450085044025E-41","5.148698355826333E-17","33.948903222150975","3.0981436109726525E-8"
"16","30","285602.87113402755","285602.87113402755","7.575752419370209E-58","2.75240847611146E-29","3.766041961431855E-12","44.05876099267622","5.41364004951738E-6"
"16","34","315356.9406244295","315356.9406244295","8.484219094599954E-64","2.9127682871454013E-32","2.43064970702505E-13","40.52516852467796","1.5304706062815943E-6"
"16","31","376151.56519679655","376151.56519679655","5.88419369919594E-76","2.4257357026675307E-38","8.993679193477239E-16","33.54166222794838","1.1581731495917223E-7"
"16","23","200092.47861926234","200092.47861926234","9.583061519277957E-41","9.789311272647304E-21","9.91518576339913E-9","47.67413752881597","2.0431460718155884E-4"
"16","18","10000.0","10000.0","0.010000000000000004","0.10000000000000002","0.3981071705534973","78.24694381739158","0.6540338427701661"
"16","19","1000.0","1000.0","0.6309573444801932","0.7943282347242815","0.9120108393559098","117.47701164901504","0.9584291678696815"
"16","25","154780.4897265801","154780.4897265801","1.1063742381064528E-31","3.326220434827573E-16","6.438436413668452E-7","182.93168194581116","0.001399107874055658"
"16","39","417468.5616905779","417468.5616905779","3.2083937516832005E-84","1.7911989704338268E-42","2.0010481198293752E-17","154.44050292924095","2.003959698507724E-8"
"3","10","197091.34937891067","197091.34937891067","3.817069998339633E-40","1.9537323251509235E-20","1.3072119966351083E-8","25.24828028252664","2.3208115581680366E-4"
"3","15","167737.89077009368","167737.89077009368","2.8341435656672775E-34","1.6834914807231065E-17","1.952020477110876E-7","28.655145235017184","8.070807876065191E-4"
"3","7","235161.64653276242","235161.64653276242","9.282622590984646E-48","3.046739665771371E-24","3.922239767642007E-10","23.212475872638","4.609188227085111E-5"
"3","5","233385.94644922367","233385.94644922367","2.1028616951628101E-47","4.585696997363443E-24","4.6191508135530534E-10","23.390926404639984","4.9701364480276016E-5"
"3","6","251097.59058979416","251097.59058979416","6.032285418277654E-51","7.766778880770106E-26","9.038500292399583E-11","22.097047369481814","2.3429659969559914E-5"
"3","4","257720.77913897415","257720.77913897415","2.8565654045023615E-52","1.690137688030878E-26","4.9109875647198704E-11","21.5813760570383","1.768620015058543E-5"
"3","24","381047.24116571073","381047.24116571073","6.1737887758052945E-77","7.857346101455182E-39","5.729416810304806E-16","28.930215584979397","9.420082301709952E-8"
"3","29","282708.33026283374","282708.33026283374","2.8729888958068764E-57","5.360026954975951E-29","4.916621653183104E-12","29.81921453436637","6.121595734258669E-6"
"3","22","295169.44286290795","295169.44286290795","9.249354552159954E-60","3.0412751523267268E-30","1.560350934833861E-12","28.089930228168605","3.6064673525912267E-6"
"3","13","276045.2861397917","276045.2861397917","6.179349680960377E-56","2.4858297771489457E-28","9.08214757445697E-12","29.659090357981867","8.123272689440632E-6"
"3","14","231164.44363266553","231164.44363266553","5.849399362833151E-47","7.648136611510773E-24","5.667900984070491E-10","31.762059518538177","5.4617620386868473E-5"
"3","9","193940.7125902136","193940.7125902136","1.6287614507019225E-39","4.035791682807628E-20","1.7473161716766644E-8","25.637402278849823","2.6530018409914337E-4"
"3","8","190790.46097748136","190790.46097748136","6.948767879435422E-39","8.335926990704406E-20","2.3355090844211575E-8","26.04587547178825","3.032690713378473E-4"
"3","17","113899.07813498721","113899.07813498721","1.660291608955211E-23","4.074667604793318E-12","2.7799492946309056E-5","49.94774158792431","0.007937861545511531"
"3","11","249851.95616604624","249851.95616604624","1.0705544641292524E-50","1.0346760189205375E-25","1.0137287262327939E-10","22.235144691071024","2.470218995398352E-5"
"3","12","266655.2080871474","266655.2080871474","4.666146635745104E-54","2.160126532345988E-27","2.1567096250092527E-11","21.00117477695636","1.2102744454880434E-5"
"18","21","21540.659228538017","21540.659228538017","4.918901820581881E-5","0.007013488305103161","0.13752245951104325","69.80195390398833","0.4006735929415313"
"18","20","19235.384061671346","19235.384061671346","1.4220772464337475E-4","0.01192508803503667","0.17005313296070435","77.16325368242765","0.44187552134604713"
"18","72","536553.8183630782","536553.8183630782","4.928460821492177E-108","2.4876398994641673E-54","5.73460125760857E-22","44.1938816517198","3.0692585672328495E-10"
"18","43","518453.4694647142","518453.4694647142","2.03847836756238E-104","1.427752908441226E-52","1.827516140941245E-21","29.45673174687482","2.752513738951582E-10"
"18","46","455247.18560360104","455247.18560360104","8.924068172596165E-92","2.987317889444671E-46","6.167548535527679E-19","32.99926195509544","4.029507525229235E-9"
"18","41","404605.98117180576","404605.98117180576","1.1989574362392567E-81","3.462596476979749E-41","6.54275643294432E-17","36.52759442379767","3.459989149824657E-8"
"18","38","516756.2287965183","516756.2287965183","4.454041310190496E-104","2.1104599759745493E-52","2.1367359067990173E-21","27.74556909788746","2.958262637508155E-10"
"18","40","302552.4747874321","302552.4747874321","3.086775485459831E-61","5.555875705466989E-31","7.90498424140803E-13","44.12421019545174","2.6359614817255055E-6"
"18","42","399602.3022956698","399602.3022956698","1.2009904136609443E-80","1.0958970816919553E-40","1.0373084320019015E-16","34.1869556499811","4.279001104786621E-8"
"18","30","276305.98980116216","276305.98980116216","5.480271061107645E-56","2.340997877211264E-28","8.866667198349045E-12","44.948691777543914","8.033848957556397E-6"
"18","34","307039.0854598156","307039.0854598156","3.910055375275727E-62","1.977385995519268E-31","5.229216003286108E-13","41.09086474657132","2.1787432683031597E-6"
"18","31","372034.9445952623","372034.9445952623","3.917518724605936E-75","6.259008487457048E-38","1.3140207284236233E-15","33.515043187516596","1.3793798740288374E-7"
"18","23","195532.6059765991","195532.6059765991","7.824900154705227E-40","2.797302299485207E-20","1.509022658600135E-8","48.02715714673393","2.47960993429085E-4"
"18","19","8544.003745317532","8544.003745317532","0.019552362972607016","0.13982976425856913","0.455239408293231","89.28864694459958","0.695742863094547"
"18","25","159765.45308670445","159765.45308670445","1.114062055680605E-32","1.0554913811493701E-16","4.068008732608425E-7","177.47294692480537","0.0011322141721027464"
"18","39","415562.2697021468","415562.2697021468","7.718733731089743E-84","2.7782609184685556E-42","2.3851143861053526E-17","155.1613143896697","2.1729061309427828E-8"
"20","21","1000.0","1000.0","0.6309573444801932","0.7943282347242815","0.9120108393559098","122.02672247107833","0.9584291678696815"
"20","72","516236.3799656113","516236.3799656113","5.658795596170057E-104","2.3788229649661115E-52","2.247555814492463E-21","45.56648988660852","3.310169172236509E-10"
"20","43","496970.82409332576","496970.82409332576","4.034922349718588E-100","2.0087116143733993E-50","1.3218039223367936E-20","29.832109342180374","6.852814889602147E-10"
"20","46","433557.3779789702","433557.3779789702","1.9432308842688869E-87","4.408209255773694E-44","4.546789839659052E-18","33.62027594725954","1.0120723122423759E-8"
"20","41","382800.2089863584","382800.2089863584","2.753963644234932E-77","5.24782206656717E-39","4.875191060722822E-16","37.44117123496209","8.733185669864368E-8"
"20","38","497784.0897417269","497784.0897417269","2.774482894812588E-100","1.6656779084842869E-50","1.2264121380297974E-20","27.899124908899847","6.623673657738635E-10"
"20","40","280927.03679069364","280927.03679069364","6.525182185787205E-57","8.077859980085818E-29","5.793200084895565E-12","45.92724386716174","6.602549379647107E-6"
"20","42","381030.1825315153","381030.1825315153","6.222479775093689E-77","7.888269629705674E-39","5.738425246470888E-16","34.67153159059788","9.419508781817751E-8"
"20","30","255837.8392654221","255837.8392654221","6.798798139819968E-52","2.607450505727763E-26","5.840989551754859E-11","46.7794772699508","1.9158253053021387E-5"
"20","34","287605.6327682056","287605.6327682056","3.012128160552477E-58","1.735548374593021E-29","3.1316606062825664E-12","42.29921183635539","4.972313421750815E-6"
"20","31","358468.96657869825","358468.96657869825","2.0239821790171318E-72","1.4226672762867401E-36","4.583965462874152E-15","33.5205983818995","2.45380597439082E-7"
"20","27","532658.4271369409","532658.4271369409","2.93977825115237E-107","5.421972197597817E-54","4.939271677085339E-22","27.485497451398892","1.5058800863332226E-10"
"20","26","531685.9975587092","531685.9975587092","4.600451836017274E-107","6.782663072877256E-54","5.40206863395067E-22","27.514449037525342","1.5693577996053614E-10"
"20","23","181892.8255869372","181892.8255869372","4.18248972399221E-37","6.467217117116302E-19","5.300135547284955E-8","49.13388430483635","4.424868128187112E-4"
"20","25","176264.00653565084","176264.00653565084","5.587257573507522E-36","2.3637380509497074E-18","8.901019215141619E-8","162.41879469256241","5.619473951188257E-4"
"20","39","420830.1320010246","420830.1320010246","6.822972169076999E-85","8.26012843064622E-43","1.468232117333771E-17","153.72186843669994","1.7374075365814374E-8"
"19","21","32695.565448543628","32695.565448543628","2.8899272511434244E-7","5.375804359482797E-4","0.049224054401943926","53.76501101161651","0.24951375761299432"
"19","20","30413.8126514911","30413.8126514911","8.264897458416847E-7","9.091148144440749E-4","0.060736182857979805","57.28971789020802","0.27489697934376883"
"19","43","529253.2475101115","529253.2475101115","1.4104266260267442E-106","1.1876138370812056E-53","6.758807846605148E-22","29.168187911510078","1.7401305323268567E-10"
"19","46","466181.29520605993","466181.29520605993","5.804181154909048E-94","2.4091868244096485E-47","2.25293256076977E-19","32.580382410971026","2.5329535873028214E-9"
"19","41","415600.76997041237","415600.76997041237","7.583086428775992E-84","2.7537404432473283E-42","2.3766717344667582E-17","35.959932662227416","2.169357242629248E-8"
"19","38","526157.7710155002","526157.7710155002","5.867401356259409E-106","2.4222719410213646E-53","8.98854008272331E-22","27.560907006239663","1.9845977652735148E-10"
"19","40","313453.34581082355","313453.34581082355","2.0385944514494975E-63","4.5150796797504E-32","2.896450878220194E-13","43.11971312299326","1.6593088874854423E-6"
"19","42","408823.92297907406","408823.92297907406","1.7187606578069968E-82","1.31101512493449E-41","4.4365265089078305E-17","33.81666478559719","2.8926501896526496E-8"
"19","30","286565.8737533134","286565.8737533134","4.862115253724955E-58","2.2050204656022935E-29","3.446394986666511E-12","43.91357841407642","5.196747662270472E-6"
"19","34","316734.9049283958","316734.9049283958","4.497995476272412E-64","2.1208478201588185E-32","2.1409365814247475E-13","40.35155496313982","1.443495258983047E-6"
"19","31","378714.9323699818","378714.9323699818","1.8072304109178508E-76","1.3443327009776452E-38","7.102360383153251E-16","33.31863705429224","1.0387357007599113E-7"
"19","23","202529.010267665","202529.010267665","3.120311462374888E-41","5.585974814099047E-21","7.922086667947622E-9","47.109766201157754","1.842340194837882E-4"
"19","25","152315.46211727805","152315.46211727805","3.4427665646303463E-31","5.867509322217006E-16","8.079444747545778E-7","185.8512411322338","0.0015534821067139037"
"19","39","413977.0525041211","413977.0525041211","1.6017306981451133E-83","4.002162787974914E-42","2.760056038686004E-17","155.73189137315416","2.3241937840729474E-8"
"15","25","515908.9066879923","515908.9066879923","6.579890440741405E-104","2.5651300899367395E-52","2.318378220308239E-21","109.95320807285755","3.4830589647885415E-10"
"15","39","415234.87329462054","415234.87329462054","8.97481160983973E-84","2.9957989935641096E-42","2.4581312971499258E-17","54.122398880417386","2.203925154617277E-8"
"15","36","436806.5933568302","436806.5933568302","4.351924262509598E-88","2.0861266170847823E-44","3.370826535936658E-18","63.12177934754737","8.82541711111292E-9"
